file_name,file_path,region,modality,class_raw,class_norm,geometry_type,part_id,area_m2,perimeter_m,centroid_x,centroid_y,minx,miny,maxx,maxy
Вышенское_Li_фортификации.geojson,geojson_downloads/Вышенское_Li_фортификации.geojson,Вышенское,Li,фортификации,fortifikatsii,Polygon,0,3330.746344148145,332.02536626174697,4731766.2952391235,7125966.268239339,4731745.260346276,7125894.254142458,4731780.3303682525,7126046.125169838
Вышенское_Li_фортификации.geojson,geojson_downloads/Вышенское_Li_фортификации.geojson,Вышенское,Li,фортификации,fortifikatsii,Polygon,0,1751.185733671049,329.96781915271464,4731729.752829686,7126160.230620524,4731662.340548549,7126101.405034987,4731771.41426097,7126199.779418668
Вышенское_Li_фортификации.geojson,geojson_downloads/Вышенское_Li_фортификации.geojson,Вышенское,Li,фортификации,fortifikatsii,Polygon,0,5289.02168191581,903.1298095527322,4731334.806192191,7126301.140516799,4731100.625789753,7126266.650223288,4731528.004532158,7126320.741274135
Городище_SpOr_городища.geojson,geojson_downloads/Городище_SpOr_городища.geojson,Городище,SpOr,городища,gorodishcha,Polygon,0,13680.490111086056,429.68130736692757,8569577.503808908,5180612.135186534,8569503.341118982,5180541.1258919975,8569645.794734055,5180683.096613461
Гочево_Ae_городища.geojson,geojson_downloads/Гочево_Ae_городища.geojson,Гочево,Ae,городища,gorodishcha,Polygon,0,22461.607414880134,592.6647521288459,3994911.647317705,6647093.492883798,3994825.6159103746,6646987.680590115,3994995.2452802714,6647192.405691714
Гочево_Ae_городища.geojson,geojson_downloads/Гочево_Ae_городища.geojson,Гочево,Ae,городища,gorodishcha,Polygon,0,22754.604137525814,561.5300342276131,3994934.4504235485,6647878.093656047,3994839.4602652583,6647801.913638053,3995033.828387446,6647953.588184269
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,127.87767581295051,41.81172919244447,3993210.614524958,6647324.801742035,3993204.663970211,6647317.999512318,3993217.1180775557,6647331.491461941
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,163.90124196423446,49.323629918723704,3993192.8439524593,6647325.379050454,3993184.253072062,6647317.307617465,3993200.858548522,6647332.875251646
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,155.58350824651356,46.830859200348876,3993201.3127153986,6647344.58548332,3993192.9017577185,6647337.718515614,3993208.815339326,6647351.556412664
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,178.50215581207084,51.22838209399331,3993230.185140805,6647339.687041129,3993220.231604392,6647333.567146499,3993239.9506076886,6647345.329358991
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,220.5097030337024,58.70693759138861,3993233.0953097343,6647354.659331071,3993221.6153940973,6647348.788833254,3993244.44792423,6647361.934835452
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,251.3870454485939,61.155975776914225,3993232.973932636,6647371.967914704,3993221.6153940973,6647365.048362288,3993243.756029377,6647379.232206764
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,218.59482909764785,55.12709261632419,3993243.139549106,6647404.165233451,3993235.1073437207,6647395.491735797,3993251.712820181,6647412.443159684
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,395.1821109362902,75.39470861439082,3993264.2400563275,6647372.160924029,3993250.674977903,6647363.664572582,3993277.65887715,6647381.653838746
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,350.66129166406233,70.61038450699338,3993271.152546693,6647413.001791966,3993258.977716133,6647404.486368879,3993283.8859308227,6647423.167529896
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,467.9473209672548,80.80606008868128,3993092.6628273814,6647295.638862732,3993079.776949335,6647282.712874839,3993106.06895373,6647306.929194677
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,213.02972667941688,54.71658893680777,3993123.9198409244,6647287.563912906,3993115.0635868125,6647279.945295429,3993133.0528529775,6647295.166982184
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,246.59986057100306,58.84900769573102,3993157.779433377,6647303.536374687,3993146.8907500277,6647295.858877037,3993168.339490455,6647311.080563792
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,372.4429828174514,72.22890383416501,3993117.768024147,6647350.884675843,3993104.339216598,6647340.832042447,3993129.9393261406,6647361.588888022
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,136.913487259068,42.846003505639494,3993479.0814236547,6647204.737464008,3993471.3894358496,6647197.955755407,3993486.2651751786,6647211.101757605
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,177.6643984574151,49.87361173610781,3993565.4210690362,6647164.672676701,3993559.2600821173,6647155.404221979,3993571.7141894624,6647173.393488144
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,135.4773317988918,42.8708769837435,3993546.0434337063,6647172.444628513,3993538.8491839683,6647166.128592192,3993553.0330284447,6647178.582699537
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,187.4781274422397,53.69751341985493,3993511.3383580945,6647147.538601701,3993500.4490196547,6647141.220377502,3993521.2058652295,6647154.020432274
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,133.98133652486115,45.47588593292385,3993557.291009317,6647188.708189794,3993547.843817051,6647183.425963505,3993566.5249780687,6647193.804386293
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,109.08797520029296,40.9862319170332,3993535.4251963594,6647195.8447107095,3993527.7788663283,6647191.382754309,3993543.0005530836,6647200.723334817
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,173.8346505566312,50.14914906000011,3993519.395982619,6647182.231482267,3993510.481495016,6647175.469172701,3993528.470761181,6647188.269227472
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,84.07493426364199,35.693170947307884,3993531.921453385,6647150.976012847,3993525.357234345,6647146.7555363225,3993539.1951313945,6647155.058274552
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,92.39266797250271,37.36504920038226,3993589.413074886,6647181.010007688,3993582.09261225,6647176.161067554,3993596.2764567262,6647185.847595489
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,159.53293577017362,47.99506224044609,3993608.341448912,6647142.1085168505,3993599.7359309886,6647133.955481551,3993616.687354875,6647148.83122088
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,166.41451401120617,51.710703707319546,3993579.536963476,6647136.165514624,3993569.984452331,6647129.112217584,3993590.0494030537,6647141.912272355
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,208.78110011153456,54.78955651733272,3993604.0812448347,6647160.472564952,3993594.546719595,6647152.290695142,3993612.881933186,6647169.242119028
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,344.318271716065,68.26585198119857,3993532.35069524,6647234.531188337,3993521.2058652295,6647224.939654655,3993543.692447936,6647245.004605377
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,153.9678333512982,48.927039297236036,3993542.9282622165,6647207.989799388,3993533.6599725746,6647202.799019375,3993551.995186166,6647213.869337015
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,195.01794360965482,53.47373307740442,3993512.988755799,6647226.165738757,3993505.6382310484,6647216.982863851,3993520.8599178037,6647236.009972295
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,185.0246951913215,52.7549550990958,3993571.167409039,6647206.106330475,3993560.9898192487,6647199.685492539,3993581.054769971,6647212.139599884
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,590.618933237691,92.4745164603126,3993161.76070604,6647353.476788907,3993144.4691180433,6647342.215832154,3993178.371965816,6647364.702414861
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,646.5093165835949,92.63784573070701,3992806.1329621077,6647144.646636034,3992790.218953563,6647130.841954718,3992822.0461167777,6647157.825853966
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,348.7464177057767,71.91092443236468,3992799.5398267033,6647110.1003051875,3992786.7594793,6647101.782370914,3992811.6676939903,6647118.387847373
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,289.1459660948523,62.823184962362646,3992774.3082357594,6647109.542704819,3992763.235054315,6647099.014791504,3992783.9918998904,6647119.771637078
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,358.79950594295843,70.78133658253736,3992804.3073297814,6647066.056779463,3992791.602743268,6647055.425415796,3992817.2028528103,6647074.798471666
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,287.94916988236145,63.32919696521365,3992856.7762092953,6647134.490267003,3992845.5705417627,6647125.998690751,3992868.4030718952,6647143.296062063
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,196.99265736399397,54.19871543717962,3992953.448691024,6647114.055447852,3992943.1277159657,6647107.317529733,3992962.5007718354,6647120.463531931
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,119.91898097698713,42.52625115880826,3992940.7279502535,6647096.946012085,3992932.749293178,6647092.095842979,3992947.970979933,6647101.782370914
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,185.50341367887927,51.17251080787568,3992932.7308426485,6647111.92807896,3992923.7546600956,6647105.241845176,3992941.7439262606,6647119.079742226
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,176.8864809166944,51.33826253266042,3992915.2097430634,6647083.65828356,3992905.073499078,6647077.566051076,3992924.446554948,6647090.020158421
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,163.24300403575765,49.490774489208235,3992901.123002662,6647070.635942956,3992891.9274968803,6647064.4200488785,3992910.608657898,6647076.874156224
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,144.5729830444459,47.01274273958274,3992897.0292668166,6647057.545393843,3992889.1599174705,6647051.965941533,3992905.7653939305,6647063.036259173
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,157.73774143548906,49.071855716205306,3992878.2348382547,6647065.956426419,3992867.711177043,6647060.268679763,3992886.3923380603,6647072.030892256
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,300.63520978689405,68.44532521601475,3992871.5663608075,6647109.846948947,3992857.3327542553,6647101.782370914,3992883.6247586505,6647117.695952521
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,313.08189043729743,65.84526441006363,3992862.207403872,6647040.9647428505,3992851.1057005827,6647031.209095959,3992873.246335863,6647049.890256976
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,176.40776242728413,51.282743035170874,3992864.6547604776,6647021.884318565,3992854.5651748455,6647015.295514351,3992873.938230715,6647027.749621696
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,236.9656510249228,57.548363704159584,3992917.439547078,6647019.751130832,3992907.1491836356,6647011.836040088,3992927.214134358,6647027.057726843
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,149.83888641072215,46.14861676343254,3992900.9667089176,6647003.437143946,3992893.3112865854,6646996.614353334,3992909.224868193,6647009.760355531
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,169.22698512736974,50.07180958569274,3992885.79341352,6647006.382760385,3992876.013915273,6647000.073827595,3992895.386971143,6647012.5279349405
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,149.8388864039562,45.964005266982944,3992886.676390739,6647021.761673326,3992878.0895998306,6647015.987409203,3992894.6950762905,6647027.749621696
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,204.65215315573502,54.17090741492537,3992891.118802624,6647039.020089814,3992880.165284388,6647032.592885664,3992900.922129963,6647046.430782713
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,201.30112375096627,53.14833272257629,3992881.309666956,6646988.749568366,3992871.1706513055,6646982.084561431,3992890.5437071756,6646995.922458481
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,465.07501003981423,80.25194201924523,3992959.8688650653,6647019.938652273,3992945.8952953755,6647009.068460679,3992973.5710894754,6647031.209095959
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,251.32720562732908,60.11190122729942,3992932.7282068585,6647036.677481434,3992923.062765243,6647027.749621696,3992943.1277159657,6647046.430782713
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,283.6407034992554,62.93075534195422,3992942.9110974083,6646979.067666322,3992931.365503473,6646971.014243791,3992954.1980336057,6646987.61972025
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,223.56153338667752,56.762745370907496,3992987.3963931496,6647003.358970036,3992977.030563738,6646996.614353334,3992997.787409313,6647011.836040088
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,214.7052413803514,55.82685933803993,3992981.3999658637,6647070.775145521,3992970.8035100657,6647063.728154026,3992991.5603556405,6647077.566051076
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,170.4237813432435,50.76796792682353,3992985.455744035,6647054.1990516065,3992975.646774033,6647048.506467271,3992995.0198299033,6647059.576784911
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,291.0608400394449,63.71764648304252,3992942.1042881627,6647075.869694836,3992931.365503473,6647066.495733436,3992952.8142439006,6647084.484999601
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,298.95969508322094,65.14184427928822,3993009.810905824,6647059.341536971,3992997.787409313,6647051.274046681,3993021.311834298,6647067.879523141
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,218.29563002603956,55.255220745263905,3993036.3481559483,6647051.289219813,3993026.1550982655,6647043.663203304,3993046.2200489882,6647058.884890058
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,182.63110275675484,52.07447523767528,3993005.8957882635,6647021.1810035035,3992996.403619608,6647013.911724646,3993015.776675478,6647027.057726843
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,168.0301889073075,49.68029397518188,3992977.7290292922,6647038.1490707295,3992968.0359306554,6647031.900990811,3992987.4089865256,6647043.663203304
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,383.45350801686095,73.45720977292538,3992995.181358415,6647109.464044976,3992982.565722558,6647098.322896651,3993008.1658321004,6647119.771637078
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,289.38532533947694,65.81561573651386,3992984.3359966776,6647133.421633267,3992970.8035100657,6647123.923006194,3992995.711724756,6647141.912272358
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,266.1674787309056,60.24639851199995,3993013.107404869,6647151.277948574,3993002.6306732805,6647143.296062063,3993023.3875188557,6647159.901538524
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,375.0759345046169,75.49375592796358,3993057.913381074,6647034.608373455,3993042.7605747255,6647025.673937138,3993072.512053383,6647042.971308451
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,321.69882320350956,68.61841976544211,3993060.8033803743,6646994.9916951675,3993050.371418103,6646984.852140841,3993072.512053383,6647005.608986416
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,241.27411740867325,59.15819580391397,3993037.171876423,6647000.738952707,3993026.846993118,6646992.462984218,3993047.6038386934,6647007.684670974
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,236.96565102572825,58.18099402595042,3993016.6199951298,6647000.356642528,3993007.4739372483,6646990.387299661,3993026.1550982655,6647009.068460679
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,253.9601573028958,60.411057450712,3993100.5215133955,6647005.056861715,3993089.8094246956,6646997.998143039,3993111.950059976,6647013.219829793
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,191.48739476517517,51.607266096008566,3993098.1236945065,6647032.025243594,3993089.1175298435,6647025.673937138,3993107.7986908606,6647038.819939336
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,250.36976866123493,59.7092141322548,3993082.714525854,6647021.107607502,3993072.512053383,6647011.836040088,3993092.577004106,6647029.8253062535
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,283.8800627458132,62.51252072674696,3993049.667272162,6647095.611322222,3993039.301100463,6647085.868789306,3993060.0579460384,6647104.549950323
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,242.47091362261392,60.62675122702012,3993073.175261578,6647098.276223913,3993062.825525448,6647088.636368716,3993082.890476171,6647107.317529733
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,350.18257317690734,71.28403960915189,3993067.5570205725,6647062.823441207,3993054.522787218,6647054.041626091,3993080.8147916133,6647071.338997403
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,263.0558085617401,61.421343366334455,3993114.640622276,6647019.631766499,3993103.6473217458,6647011.836040088,3993125.7879570257,6647027.057726843
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,222.84345566118057,56.58106028157822,3993135.6912440006,6647080.2419723775,3993125.096062173,6647072.722787108,3993146.544802601,6647087.944473864
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,285.55557744030386,64.13019093363195,3993095.302826241,6647064.242000498,3993084.2742658756,6647056.117310649,3993107.106796008,6647072.722787108
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,342.28371813570885,67.76181116762892,3993098.3782763314,6647099.817970144,3993087.7337401384,6647089.328263569,3993109.8743754183,6647110.0851091435
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,249.89105017263017,59.57167063108631,3993110.0705448394,6647080.468386507,3993098.8040577783,6647072.722787108,3993120.9446930583,6647088.636368716
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,212.07228970736222,54.27940285926819,3993107.7213798114,6647128.030123194,3993098.112162926,6647119.771637078,3993116.7933239434,6647136.377113539
Гочево_Ae_курганы_поврежденные.geojson,geojson_downloads/Гочево_Ae_курганы_поврежденные.geojson,Гочево,Ae,курганы_поврежденные,kurgany_povrezhdennye,Polygon,0,164.37996044816757,47.99706714294755,3993046.605414523,6647115.802204155,3993038.60920561,6647109.739161718,3993054.522787218,6647122.885163915
