candidate_id,image_path,image_id,region,source_id,original_width,original_height,x1,y1,x2,y2,x1_pad,y1_pad,x2_pad,y2_pad,yolo_conf,yolo_class,crop_path,overlay_path,split,matched_gt_id,max_iou_with_gt,is_tp_iou03,is_tp_iou05,tile_touches_raster_edge,has_edge_object,valid_fraction,tile_std,tile_p2,tile_p98,tile_p98_minus_p2,n_objects,is_positive,bbox_w,bbox_h,bbox_area,bbox_area_norm,aspect_ratio,pad_w,pad_h,pad_area,pad_area_norm,bbox_touches_image_edge,pad_touches_image_edge,tp03,tp05,fp03,iou_bin,group,mask_area,foreground_fraction,largest_component_area,largest_component_fraction,mask_bbox_area,mask_bbox_fraction,compactness,touches_crop_edge,num_components,mean_foreground_prob,max_foreground_prob,segmentation_mask_path,segmentation_overlay_path
000422_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000422.png,422,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,703.05908203125,0.0,783.9635620117188,39.428802490234375,682.8329620361328,0.0,804.1896820068359,49.28600311279297,0.0890679284930229,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000422_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000422_p0003.jpg,val,000422:1,0.1595963413771489,False,False,False,True,0.9999933242797852,17.654237747192383,135.0,219.0,84.0,4,True,80.90447998046875,39.428802490234375,3189.9667617250234,0.0030421893708467,2.0519131921520306,121.35671997070312,49.28600311279297,5981.187678234419,0.0057041050703376,True,True,False,False,True,0.1-0.3,obvious_fp,117,0.01902439024390244,44,0.37606837606837606,4590,0.7463414634146341,0.241660973353061,True,4,0.6189006567001343,0.8763130903244019,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000422_p0003.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000422_p0003.jpg
000422_p0004,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000422.png,422,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,0.301806628704071,535.1222534179688,138.88894653320312,719.1046752929688,0.0,489.1266479492188,173.5357315093279,765.1002807617188,0.0754877552390098,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000422_p0004.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000422_p0004.jpg,val,000422:0,0.0,False,False,False,True,0.9999933242797852,17.654237747192383,135.0,219.0,84.0,4,True,138.58713990449905,183.982421875,25497.597640359192,0.0243164039996711,1.3275576796070907,173.5357315093279,275.97363281249994,47891.28624740384,0.0456726896738088,True,True,False,False,True,0,obvious_fp,1479,0.030685920577617327,1151,0.7782285327924273,5820,0.12075189841902154,0.254947354439468,False,9,0.7554556131362915,0.9887461066246033,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000422_p0004.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000422_p0004.jpg
000422_p0005,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000422.png,422,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,557.6619262695312,419.4568481445313,738.4150390625,613.1873168945312,512.4736480712891,371.0242309570313,783.6033172607422,661.6199340820312,0.0675233453512191,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000422_p0005.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000422_p0005.jpg,val,000422:2,0.8906439408847124,True,True,False,True,0.9999933242797852,17.654237747192383,135.0,219.0,84.0,4,True,180.75311279296875,193.73046874999997,35017.38526940345,0.0333951809591326,1.0717960302675131,271.1296691894531,290.59570312499994,78789.11685615777,0.0751391571580484,False,False,True,True,False,0.5+,tp,7791,0.09843086719223772,6386,0.8196637145424207,27930,0.35286537295330506,0.16729393559139188,True,4,0.7744733691215515,0.9815561175346375,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000422_p0005.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000422_p0005.jpg
000422_p0006,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000422.png,422,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,607.7327880859375,3.576306104660034,683.5968627929688,94.39414978027344,588.7667694091797,0.0,702.5628814697266,117.0986106991768,0.055130872875452,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000422_p0006.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000422_p0006.jpg,val,000422:1,0.1499751200975882,False,False,False,True,0.9999933242797852,17.654237747192383,135.0,219.0,84.0,4,True,75.86407470703125,90.8178436756134,6889.811677338221,0.0065706364415533,1.1971126521522868,113.79611206054688,117.0986106991768,13325.366625257877,0.0127080599072054,False,True,False,False,True,0.1-0.3,obvious_fp,1855,0.13669859985261607,1560,0.8409703504043127,8250,0.6079587324981577,0.42210262543478977,True,4,0.8525668382644653,0.9997484683990479,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000422_p0006.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000422_p0006.jpg
000423_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000423.png,423,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,139.61813354492188,83.44111633300781,412.66937255859375,374.0323791503906,71.3553237915039,10.79330062866211,480.9321823120117,446.6801948547363,0.4953921437263489,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000423_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000423_p0001.jpg,val,000423:0,0.8002642274648094,True,True,True,True,0.8144993782043457,22.90815162658692,105.0,227.0,122.0,5,True,273.0512390136719,290.5912628173828,79346.30435883394,0.0756705325687732,1.0642371148619203,409.5768585205078,435.8868942260742,178529.18480737635,0.1702586982797397,False,False,True,True,False,0.5+,tp,34232,0.1910587709996093,34158,0.9978382799719561,47775,0.26664620193112687,0.18400395872548356,False,3,0.7508863210678101,0.9849293828010559,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000423_p0001.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000423_p0001.jpg
000423_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000423.png,423,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,183.50637817382807,54.9366455078125,642.1971435546875,377.7283935546875,68.83368682861328,0.0,756.8698348999023,458.4263305664063,0.2402235716581344,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000423_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000423_p0002.jpg,val,000423:0,0.3833125703186755,True,False,True,True,0.8144993782043457,22.90815162658692,105.0,227.0,122.0,5,True,458.6907653808594,322.791748046875,148061.59397024664,0.1412025394155947,1.4210114358755217,688.0361480712891,458.4263305664063,315413.88665736566,0.3008021227430016,False,True,True,False,False,0.3-0.5,tp,34362,0.10865420188394662,34166,0.9942960246784238,57116,0.18060338149128383,0.0751540223239364,False,6,0.6605470180511475,0.9735324382781982,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000423_p0002.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000423_p0002.jpg
000423_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000423.png,423,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,0.0,47.20795822143555,70.91796875,118.70894622802734,0.0,29.3327112197876,88.6474609375,136.5841932296753,0.2259465008974075,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000423_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000423_p0003.jpg,val,000423:2,0.5885412453042764,True,True,True,True,0.8144993782043457,22.90815162658692,105.0,227.0,122.0,5,True,70.91796875,71.5009880065918,5070.704833045602,0.0048358009653526,1.0082210371626277,88.6474609375,107.2514820098877,9507.571561960503,0.0090671268100361,True,True,True,True,False,0.5+,tp,849,0.0883270911360799,693,0.8162544169611308,7308,0.7602996254681648,0.3329748962763627,True,7,0.811795175075531,0.99394690990448,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000423_p0003.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000423_p0003.jpg
000423_p0004,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000423.png,423,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,595.1044921875,417.7984313964844,814.7122802734375,595.3585205078125,540.2025451660156,373.40840911865234,869.6142272949219,639.7485427856445,0.1527980864048004,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000423_p0004.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000423_p0004.jpg,val,000423:4,0.38498684797418,True,False,True,True,0.8144993782043457,22.90815162658692,105.0,227.0,122.0,5,True,219.6077880859375,177.56008911132812,38993.578422080725,0.0371871742459113,1.2368082781725005,329.41168212890625,266.3401336669922,87735.55144968163,0.0836711420533005,False,False,True,False,False,0.3-0.5,tp,7226,0.08201112246056066,5357,0.7413506781068364,14933,0.16948133015548747,0.3220466449592652,False,2,0.84422367811203,0.9968409538269043,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000423_p0004.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000423_p0004.jpg
000423_p0005,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000423.png,423,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,271.14434814453125,498.0196228027344,426.8133239746094,694.7891845703125,232.2271041870117,448.82723236083984,465.7305679321289,743.981575012207,0.058885209262371,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000423_p0005.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000423_p0005.jpg,val,000423:3,0.6115846986145769,True,True,True,True,0.8144993782043457,22.90815162658692,105.0,227.0,122.0,5,True,155.66897583007812,196.76956176757807,30630.916154892184,0.0292119180249139,1.264025543422112,233.5034637451172,295.1543426513672,68919.56134850743,0.0657268155560564,False,False,True,True,False,0.5+,tp,4877,0.07041175791175791,2862,0.586836169776502,17612,0.25427350427350426,0.23017768420704016,False,4,0.7954263091087341,0.9986932873725891,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000423_p0005.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000423_p0005.jpg
000423_p0006,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000423.png,423,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,421.6117248535156,410.2808532714844,827.4788818359375,614.8492431640625,320.14493560791016,359.13875579833984,928.945671081543,665.991340637207,0.0532019287347793,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000423_p0006.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000423_p0006.jpg,val,000423:4,0.1808075448262723,False,False,True,True,0.8144993782043457,22.90815162658692,105.0,227.0,122.0,5,True,405.8671569824219,204.56838989257807,83027.59081417229,0.0791812809125636,1.9840169695599048,608.8007354736328,306.8525848388672,186812.07933188765,0.1781578820532681,False,False,False,False,True,0.1-0.3,plausible_fp,1465,0.007835774992913037,1465,1.0,2365,0.012649561677979065,0.38737759763564067,False,1,0.6453405022621155,0.85298752784729,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000423_p0006.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000423_p0006.jpg
000424_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000424.png,424,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,900.9010620117188,2.2929930686950684,1020.2413330078124,107.5810546875,871.0659942626953,0.0,1024.0,133.90307009220123,0.2446066290140152,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000424_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000424_p0001.jpg,val,000424:0,0.7950636545843421,True,True,True,True,0.9485433101654052,15.75978183746338,148.0,217.0,69.0,3,True,119.34027099609364,105.28806161880492,12565.105806241583,0.0119830186903396,1.1334644133554732,152.9340057373047,133.90307009220123,20478.332889723417,0.0195296601197466,False,True,True,True,False,0.5+,tp,985,0.048044093259194225,519,0.5269035532994923,7224,0.3523558677202224,0.22223992845345777,False,6,0.7226662039756775,0.9681824445724487,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000424_p0001.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000424_p0001.jpg
000424_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000424.png,424,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,546.7232666015625,149.72903442382812,725.3341064453125,336.9727783203125,502.070556640625,102.91809844970705,769.98681640625,383.7837142944336,0.1208404153585434,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000424_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000424_p0002.jpg,val,000424:1,0.9046158893198528,True,True,True,True,0.9485433101654052,15.75978183746338,148.0,217.0,69.0,3,True,178.61083984375,187.2437438964844,33443.76235283911,0.0318944571998969,1.048333595319783,267.916259765625,280.86561584472656,75248.465293888,0.071762528699768,False,False,True,True,False,0.5+,tp,7524,0.09955541441727532,3475,0.4618553960659224,11639,0.15400391658727638,0.21444824290181452,False,4,0.714153528213501,0.9687682390213013,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000424_p0002.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000424_p0002.jpg
000424_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000424.png,424,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,547.96240234375,14.943262100219728,1020.6197509765624,482.2470703125,429.7980651855469,0.0,1024.0,599.0730223655701,0.1115022152662277,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000424_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000424_p0003.jpg,val,000424:1,0.141202406169324,False,False,True,True,0.9485433101654052,15.75978183746338,148.0,217.0,69.0,3,True,472.6573486328124,467.3038082122803,220874.57899563265,0.2106424131351782,1.0114562310994482,594.2019348144531,599.0730223655701,355970.3489847639,0.3394797792289389,False,True,False,False,True,0.1-0.3,obvious_fp,67757,0.1897955182072829,58960,0.8701683958852959,229597,0.6431288515406163,0.2690370776026772,True,4,0.9029436707496643,0.997262716293335,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000424_p0003.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000424_p0003.jpg
000424_p0004,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000424.png,424,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,0.1167480498552322,255.4323272705078,128.28311157226562,439.3778381347656,0.0,209.44594955444336,160.32470245286822,485.3642158508301,0.0595240704715251,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000424_p0004.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000424_p0004.jpg,val,000424:0,0.0,False,False,True,True,0.9485433101654052,15.75978183746338,148.0,217.0,69.0,3,True,128.1663635224104,183.9455108642578,23575.62721374396,0.0224834701669158,1.435208941011221,160.32470245286822,275.9182662963867,44236.51394527946,0.0421872271969599,True,True,False,False,True,0,obvious_fp,1443,0.03235643653160526,1433,0.9930699930699931,2806,0.0629190304280557,0.6824973765109822,False,2,0.8199106454849243,0.9976703524589539,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000424_p0004.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000424_p0004.jpg
000425_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000425.png,425,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,596.68701171875,144.7099151611328,807.9205932617188,317.135498046875,543.8786163330078,101.60351943969728,860.7289886474609,360.24189376831055,0.2092014849185943,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000425_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000425_p0001.jpg,val,000425:2,0.4121680463869541,True,False,True,True,0.7854206562042236,17.63380241394043,135.0,217.0,82.0,3,True,211.23358154296875,172.4255828857422,36422.07342258934,0.0347347959733861,1.2250710016908726,316.8503723144531,258.6383743286133,81949.66520082601,0.0781532909401188,False,False,True,False,False,0.3-0.5,tp,6377,0.07712868892114175,4409,0.6913909361768856,14872,0.17987421383647798,0.19999487235179514,False,8,0.7491256594657898,0.9591062068939209,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000425_p0001.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000425_p0001.jpg
000425_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000425.png,425,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,174.421630859375,3.05145263671875,397.7093200683594,103.2327651977539,118.5997085571289,0.0,453.5312423706055,128.2780933380127,0.102835789322853,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000425_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000425_p0002.jpg,val,000425:0,0.7880741084290557,True,True,True,True,0.7854206562042236,17.63380241394043,135.0,217.0,82.0,3,True,223.2876892089844,100.18131256103516,22369.25378367654,0.0213329828106656,2.228835732941181,334.9315338134766,128.2780933380127,42964.37855636891,0.0409740243495644,False,True,True,True,False,0.5+,tp,6775,0.15630767811000368,6381,0.9418450184501845,30336,0.6998892580287929,0.20915960169486195,True,8,0.817582368850708,0.9892305731773376,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000425_p0002.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000425_p0002.jpg
000425_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000425.png,425,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,249.238037109375,201.54103088378903,429.392333984375,417.8488159179688,204.199462890625,147.46408462524414,474.430908203125,471.9257621765137,0.0883824527263641,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000425_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000425_p0003.jpg,val,000425:1,0.595215910099245,True,True,True,True,0.7854206562042236,17.63380241394043,135.0,217.0,82.0,3,True,180.154296875,216.30778503417977,38968.7769214213,0.0371635216917241,1.2006806875345577,270.2314453125,324.4616775512696,87679.7480731979,0.0836179238063792,False,False,True,True,False,0.5+,tp,7380,0.08379222253761,6530,0.8848238482384824,25200,0.2861197842747658,0.25761059759436306,False,6,0.7943638563156128,0.9869359135627747,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000425_p0003.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000425_p0003.jpg
000425_p0004,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000425.png,425,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,268.0751037597656,316.3930053710937,424.95947265625,420.7564086914063,228.85401153564453,290.3021545410156,464.1805648803711,446.8472595214844,0.0827256888151168,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000425_p0004.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000425_p0004.jpg,val,000425:1,0.5257458322405034,True,True,True,True,0.7854206562042236,17.63380241394043,135.0,217.0,82.0,3,True,156.88436889648438,104.3634033203126,16372.986665796509,0.0156144968660321,1.5032507939107178,235.32655334472656,156.54510498046875,36839.2199980421,0.0351326179485722,False,False,True,True,False,0.5+,tp,2262,0.06079174393291945,1411,0.6237842617152962,13081,0.35155473138219245,0.2169128714758436,False,6,0.7718400955200195,0.9930570125579834,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000425_p0004.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000425_p0004.jpg
000425_p0005,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000425.png,425,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,425.1127014160156,70.14823913574219,825.7073974609375,359.61737060546875,324.9640274047852,0.0,925.856071472168,431.9846534729004,0.0708510056138038,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000425_p0005.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000425_p0005.jpg,val,000425:2,0.1294587866799627,False,False,True,True,0.7854206562042236,17.63380241394043,135.0,217.0,82.0,3,True,400.5946960449219,289.46913146972656,115959.79873550264,0.1105878817896868,1.383894351743053,600.8920440673828,431.9846534729004,259576.1414310712,0.2475510992346488,False,True,False,False,True,0.1-0.3,obvious_fp,8012,0.030807801156638365,5623,0.7018222666000998,63920,0.24578565276239694,0.18237830584286122,False,3,0.7576729655265808,0.9917846322059631,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000425_p0005.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000425_p0005.jpg
000425_p0006,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000425.png,425,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,0.0,170.34884643554688,434.2933044433594,436.6024475097656,0.0,103.7854461669922,542.8666305541992,503.1658477783203,0.0575383678078651,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000425_p0006.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000425_p0006.jpg,val,000425:1,0.2340707826822933,False,False,True,True,0.7854206562042236,17.63380241394043,135.0,217.0,82.0,3,True,434.2933044433594,266.25360107421875,115632.15623046644,0.1102754175476707,1.6311265000404602,542.8666305541992,399.3804016113281,216810.29293212455,0.2067664079018827,True,True,False,False,True,0.1-0.3,obvious_fp,21668,0.09951180979411509,21254,0.9808934834779398,46366,0.21293910711251338,0.23518203734740967,False,5,0.8294041752815247,0.9959052801132202,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000425_p0006.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000425_p0006.jpg
000426_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000426.png,426,006_МОСКОВИТЫ,006_МОСКОВИТЫ|Li|03_Московиты_Li_карты_g.tif,1024,1024,718.9215087890625,640.3521728515625,1024.0,1010.4892578125,642.6518859863281,547.8179016113281,1024.0,1024.0,0.173869326710701,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000426_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000426_p0001.jpg,val,000426:0,0.9422347457628896,True,True,False,True,0.9748356938362122,23.284990310668945,112.0,219.0,107.0,4,True,305.0784912109375,370.1370849609375,112920.8634210974,0.1076897272311185,1.2132519847327328,381.3481140136719,476.1820983886719,181591.1451475928,0.1731788112140586,True,True,True,True,False,0.5+,tp,18210,0.09993743620138958,8909,0.4892366831411312,52250,0.2867507436311151,0.11396726058436524,False,8,0.7658882141113281,0.9985912442207336,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000426_p0001.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000426_p0001.jpg
000426_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000426.png,426,006_МОСКОВИТЫ,006_МОСКОВИТЫ|Li|03_Московиты_Li_карты_g.tif,1024,1024,749.6339111328125,778.8375854492188,835.7379150390625,851.78173828125,728.10791015625,760.6015472412109,857.263916015625,870.0177764892578,0.1515163481235504,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000426_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000426_p0002.jpg,val,000426:3,0.5837801952381343,True,True,False,True,0.9748356938362122,23.284990310668945,112.0,219.0,107.0,4,True,86.10400390625,72.94415283203125,6280.783620387316,0.0059898220256684,1.1804099514942887,129.156005859375,109.41622924804688,14131.76314587146,0.013477099557754,False,False,True,True,False,0.5+,tp,4870,0.3374913374913375,4025,0.8264887063655031,14430,1.0,0.09490907368217436,True,11,0.7218908667564392,0.9810102581977844,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000426_p0002.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000426_p0002.jpg
000426_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000426.png,426,006_МОСКОВИТЫ,006_МОСКОВИТЫ|Li|03_Московиты_Li_карты_g.tif,1024,1024,732.6124877929688,612.7462768554688,939.8722534179688,862.732421875,680.7975463867188,550.2497406005859,991.6871948242188,925.2289581298828,0.0826805457472801,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000426_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000426_p0003.jpg,val,000426:0,0.3860892198250588,True,False,False,True,0.9748356938362122,23.284990310668945,112.0,219.0,107.0,4,True,207.259765625,249.98614501953125,51812.06982624531,0.0494118402731373,1.206148932310563,310.8896484375,374.9792175292969,116577.15710905194,0.1111766406145591,False,False,True,False,False,0.3-0.5,tp,19215,0.1637939852700491,19181,0.9982305490502211,35432,0.30203218767048556,0.2013826328516182,False,3,0.7995247840881348,0.9968400001525879,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/masks/000426_p0003.png,04_detection_yolo/reports/segmentation_refinement/v3i_conf005_deeplab_5class_43/overlays/000426_p0003.jpg
