image_id,image_path,label_path,split,modality,source_class_names,n_objects,bbox_area_min,bbox_area_median,bbox_area_max,bbox_width_min,bbox_width_median,bbox_width_max,bbox_height_min,bbox_height_median,bbox_height_max,valid_fraction,tile_touches_raster_edge,has_edge_object,preview_path,decision,reason,comment
train_train_000450,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000450.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000450.txt,train,Li,gorodishcha,1,4190209.0,4190209.0,4190209.0,2047.0,2047.0,2047.0,2047.0,2047.0,2047.0,1.0,False,True,previews/train_train_000450.jpg,,,
train_train_000451,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000451.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000451.txt,train,Li,gorodishcha,1,4190209.0,4190209.0,4190209.0,2047.0,2047.0,2047.0,2047.0,2047.0,2047.0,1.0,False,True,previews/train_train_000451.jpg,,,
train_train_000452,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000452.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000452.txt,train,Li,gorodishcha,1,1014972.0,1014972.0,1014972.0,516.0,516.0,516.0,1967.0,1967.0,1967.0,1.0,False,True,previews/train_train_000452.jpg,,,
train_train_000453,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000453.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000453.txt,train,Li,,0,,,,,,,,,,0.9897255897521972,False,False,previews/train_train_000453.jpg,,,
train_train_000454,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000454.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000454.txt,train,Li,,0,,,,,,,,,,0.6229138374328613,True,False,previews/train_train_000454.jpg,,,
train_train_000455,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000455.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000455.txt,train,Li,gorodishcha,1,1141950.0,1141950.0,1141950.0,993.0,993.0,993.0,1150.0,1150.0,1150.0,1.0,False,True,previews/train_train_000455.jpg,,,
train_train_000456,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000456.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000456.txt,train,Li,gorodishcha,2,826616.0,1971075.0,3115534.0,812.0,1429.5,2047.0,1018.0,1270.0,1522.0,1.0,False,True,previews/train_train_000456.jpg,,,
train_train_000457,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000457.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000457.txt,train,Li,gorodishcha,3,310042.0,838440.0,4190209.0,779.0,822.0,2047.0,398.0,1020.0,2047.0,1.0,False,True,previews/train_train_000457.jpg,,,
train_train_000458,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000458.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000458.txt,train,Li,gorodishcha,1,2192337.0,2192337.0,2192337.0,1071.0,1071.0,1071.0,2047.0,2047.0,2047.0,1.0,False,True,previews/train_train_000458.jpg,,,
train_train_000459,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000459.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000459.txt,train,Li,,0,,,,,,,,,,0.7631316184997559,True,False,previews/train_train_000459.jpg,,,
train_train_000460,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000460.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000460.txt,train,Li,gorodishcha,1,447412.0,447412.0,447412.0,812.0,812.0,812.0,551.0,551.0,551.0,0.8300526142120361,False,True,previews/train_train_000460.jpg,,,
train_train_000461,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000461.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000461.txt,train,Li,gorodishcha,3,416005.0,655080.0,1110488.0,755.0,795.0,1016.0,551.0,824.0,1093.0,0.9500703811645508,False,True,previews/train_train_000461.jpg,,,
train_train_000462,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000462.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000462.txt,train,Li,gorodishcha,1,1202300.0,1202300.0,1202300.0,1100.0,1100.0,1100.0,1093.0,1093.0,1093.0,0.9999408721923828,False,True,previews/train_train_000462.jpg,,,
train_train_000463,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000463.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000463.txt,train,Li,,0,,,,,,,,,,1.0,False,False,previews/train_train_000463.jpg,,,
train_train_000464,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000464.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000464.txt,train,Li,gorodishcha,1,285606.0,285606.0,285606.0,774.0,774.0,774.0,369.0,369.0,369.0,0.7411854267120361,True,True,previews/train_train_000464.jpg,,,
train_train_000465,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000465.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000465.txt,train,Li,gorodishcha,3,258669.0,513804.0,600225.0,564.0,701.0,795.0,369.0,755.0,911.0,0.8653290271759033,True,True,previews/train_train_000465.jpg,,,
train_train_000466,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000466.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000466.txt,train,Li,gorodishcha,1,1002100.0,1002100.0,1002100.0,1100.0,1100.0,1100.0,911.0,911.0,911.0,0.9706838130950928,True,True,previews/train_train_000466.jpg,,,
train_train_000467,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000467.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000467.txt,train,SpOr,gorodishcha,3,5040.0,9100.0,179078.0,70.0,100.0,458.0,72.0,91.0,391.0,0.9950443631570904,True,False,previews/train_train_000467.jpg,,,
train_train_000468,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000468.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000468.txt,train,SpOr,gorodishcha,3,5040.0,9100.0,179078.0,70.0,100.0,458.0,72.0,91.0,391.0,0.9951386766503668,True,False,previews/train_train_000468.jpg,,,
train_train_000469,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000469.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000469.txt,train,Or,gorodishcha,1,4231980.0,4231980.0,4231980.0,2766.0,2766.0,2766.0,1530.0,1530.0,1530.0,1.0,True,True,previews/train_train_000469.jpg,,,
train_train_000470,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000470.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000470.txt,train,Or,gorodishcha,1,7104825.0,7104825.0,7104825.0,4095.0,4095.0,4095.0,1735.0,1735.0,1735.0,1.0,True,True,previews/train_train_000470.jpg,,,
train_train_000471,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000471.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000471.txt,train,Or,gorodishcha,1,7055685.0,7055685.0,7055685.0,4095.0,4095.0,4095.0,1723.0,1723.0,1723.0,1.0,True,True,previews/train_train_000471.jpg,,,
train_train_000472,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000472.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000472.txt,train,Or,gorodishcha,1,6568380.0,6568380.0,6568380.0,4095.0,4095.0,4095.0,1604.0,1604.0,1604.0,1.0,True,True,previews/train_train_000472.jpg,,,
train_train_000473,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000473.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000473.txt,train,Or,gorodishcha,1,5962320.0,5962320.0,5962320.0,4095.0,4095.0,4095.0,1456.0,1456.0,1456.0,1.0,True,True,previews/train_train_000473.jpg,,,
train_train_000474,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000474.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000474.txt,train,Or,gorodishcha,1,5548725.0,5548725.0,5548725.0,4095.0,4095.0,4095.0,1355.0,1355.0,1355.0,1.0,True,True,previews/train_train_000474.jpg,,,
train_train_000475,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000475.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000475.txt,train,Or,gorodishcha,1,1425152.0,1425152.0,1425152.0,1172.0,1172.0,1172.0,1216.0,1216.0,1216.0,1.0,True,True,previews/train_train_000475.jpg,,,
train_train_000476,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000476.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000476.txt,train,Or,gorodishcha,1,4233163.0,4233163.0,4233163.0,1507.0,1507.0,1507.0,2809.0,2809.0,2809.0,1.0,True,True,previews/train_train_000476.jpg,,,
train_train_000477,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000477.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000477.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000477.jpg,,,
train_train_000478,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000478.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000478.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000478.jpg,,,
train_train_000479,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000479.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000479.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000479.jpg,,,
train_train_000480,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000480.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000480.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000480.jpg,,,
train_train_000481,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000481.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000481.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000481.jpg,,,
train_train_000482,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000482.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000482.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000482.jpg,,,
train_train_000483,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000483.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000483.txt,train,Or,gorodishcha,1,8308898.0,8308898.0,8308898.0,2042.0,2042.0,2042.0,4069.0,4069.0,4069.0,1.0,False,True,previews/train_train_000483.jpg,,,
train_train_000484,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000484.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000484.txt,train,Or,gorodishcha,1,3971184.0,3971184.0,3971184.0,1484.0,1484.0,1484.0,2676.0,2676.0,2676.0,1.0,True,True,previews/train_train_000484.jpg,,,
train_train_000485,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000485.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000485.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000485.jpg,,,
train_train_000486,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000486.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000486.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000486.jpg,,,
train_train_000487,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000487.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000487.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000487.jpg,,,
train_train_000488,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000488.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000488.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000488.jpg,,,
train_train_000489,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000489.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000489.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000489.jpg,,,
train_train_000490,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000490.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000490.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000490.jpg,,,
train_train_000491,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000491.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000491.txt,train,Or,gorodishcha,1,11425279.0,11425279.0,11425279.0,2801.0,2801.0,2801.0,4079.0,4079.0,4079.0,1.0,False,True,previews/train_train_000491.jpg,,,
train_train_000492,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000492.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000492.txt,train,Or,,0,,,,,,,,,,1.0,False,False,previews/train_train_000492.jpg,,,
train_train_000493,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000493.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000493.txt,train,Or,,0,,,,,,,,,,1.0,True,False,previews/train_train_000493.jpg,,,
train_train_000494,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000494.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000494.txt,train,Or,gorodishcha,1,5749457.0,5749457.0,5749457.0,2641.0,2641.0,2641.0,2177.0,2177.0,2177.0,1.0,False,True,previews/train_train_000494.jpg,,,
train_train_000495,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000495.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000495.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000495.jpg,,,
train_train_000496,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000496.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000496.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000496.jpg,,,
train_train_000497,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000497.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000497.txt,train,Or,gorodishcha,2,2066615.0,9417820.0,16769025.0,2077.0,3086.0,4095.0,995.0,2545.0,4095.0,1.0,False,True,previews/train_train_000497.jpg,,,
train_train_000498,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000498.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000498.txt,train,Or,gorodishcha,2,2107344.0,9438184.5,16769025.0,2042.0,3068.5,4095.0,1032.0,2563.5,4095.0,1.0,False,True,previews/train_train_000498.jpg,,,
train_train_000499,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000499.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000499.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000499.jpg,,,
train_train_000500,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000500.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000500.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000500.jpg,,,
train_train_000501,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000501.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000501.txt,train,Or,gorodishcha,1,2910820.0,2910820.0,2910820.0,1111.0,1111.0,1111.0,2620.0,2620.0,2620.0,1.0,False,True,previews/train_train_000501.jpg,,,
train_train_000502,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000502.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000502.txt,train,Or,,0,,,,,,,,,,1.0,False,False,previews/train_train_000502.jpg,,,
train_train_000503,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000503.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000503.txt,train,Or,,0,,,,,,,,,,1.0,True,False,previews/train_train_000503.jpg,,,
train_train_000504,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000504.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000504.txt,train,Or,gorodishcha,1,2022410.0,2022410.0,2022410.0,1655.0,1655.0,1655.0,1222.0,1222.0,1222.0,1.0,False,True,previews/train_train_000504.jpg,,,
train_train_000505,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000505.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000505.txt,train,Or,gorodishcha,2,3025197.0,5755018.5,8484840.0,1549.0,2822.0,4095.0,1953.0,2012.5,2072.0,1.0,False,True,previews/train_train_000505.jpg,,,
train_train_000506,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000506.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000506.txt,train,Or,gorodishcha,2,4346388.0,10551564.0,16756740.0,2307.0,3201.0,4095.0,1884.0,2988.0,4092.0,1.0,False,True,previews/train_train_000506.jpg,,,
train_train_000507,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000507.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000507.txt,train,Or,gorodishcha,3,3350700.0,3594732.0,8465600.0,1389.0,2080.0,2482.0,1350.0,2588.0,4070.0,1.0,False,True,previews/train_train_000507.jpg,,,
train_train_000508,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000508.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000508.txt,train,Or,gorodishcha,2,2896002.0,9832513.5,16769025.0,2094.0,3094.5,4095.0,1383.0,2739.0,4095.0,1.0,False,True,previews/train_train_000508.jpg,,,
train_train_000509,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000509.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000509.txt,train,Or,gorodishcha,1,16769025.0,16769025.0,16769025.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,1.0,False,True,previews/train_train_000509.jpg,,,
train_train_000510,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000510.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000510.txt,train,Or,gorodishcha,1,7318800.0,7318800.0,7318800.0,1800.0,1800.0,1800.0,4066.0,4066.0,4066.0,1.0,False,True,previews/train_train_000510.jpg,,,
train_train_000511,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000511.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000511.txt,train,Or,,0,,,,,,,,,,1.0,False,False,previews/train_train_000511.jpg,,,
train_train_000512,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000512.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000512.txt,train,Or,gorodishcha,1,1748608.0,1748608.0,1748608.0,1438.0,1438.0,1438.0,1216.0,1216.0,1216.0,1.0,False,True,previews/train_train_000512.jpg,,,
train_train_000513,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000513.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000513.txt,train,Or,gorodishcha,1,8402940.0,8402940.0,8402940.0,4095.0,4095.0,4095.0,2052.0,2052.0,2052.0,1.0,False,True,previews/train_train_000513.jpg,,,
train_train_000514,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/images/train/train_000514.png,/Users/Di/Documents/GitHub/My projects/Geodata_Archaeology_CV/datasets/dataset_yolo_bbox/labels/train/train_000514.txt,train,Or,gorodishcha,2,2996206.0,6841874.0,10687542.0,1514.0,2204.0,2894.0,1979.0,2836.0,3693.0,1.0,False,True,previews/train_train_000514.jpg,,,
